state_fips,county_fips,date,lf,emp,unemp,ur
13.0,131.0,2020-04-01,"     10,222 ","      9,350 ",      872 ,     8.5
13.0,133.0,2020-04-01,"      7,130 ","      6,400 ",      730 ,    10.2
13.0,135.0,2020-04-01,"    463,600 ","    406,251 ","   57,349 ",    12.4
13.0,137.0,2020-04-01,"     18,777 ","     16,745 ","    2,032 ",    10.8
13.0,139.0,2020-04-01,"     96,929 ","     86,663 ","   10,266 ",    10.6
13.0,141.0,2020-04-01,"      2,488 ","      2,201 ",      287 ,    11.5
13.0,143.0,2020-04-01,"     11,857 ","     10,385 ","    1,472 ",    12.4
13.0,145.0,2020-04-01,"     15,277 ","     13,738 ","    1,539 ",    10.1
13.0,147.0,2020-04-01,"     10,975 ","      9,846 ","    1,129 ",    10.3
13.0,149.0,2020-04-01,"      5,128 ","      4,355 ",      773 ,    15.1
13.0,151.0,2020-04-01,"    110,250 ","     95,503 ","   14,747 ",    13.4
13.0,153.0,2020-04-01,"     65,322 ","     58,646 ","    6,676 ",    10.2
13.0,155.0,2020-04-01,"      3,344 ","      3,050 ",      294 ,     8.8
13.0,157.0,2020-04-01,"     35,877 ","     31,860 ","    4,017 ",    11.2
13.0,159.0,2020-04-01,"      6,381 ","      5,776 ",      605 ,     9.5
13.0,161.0,2020-04-01,"      5,839 ","      5,333 ",      506 ,     8.7
13.0,163.0,2020-04-01,"      6,453 ","      5,837 ",      616 ,     9.5
13.0,165.0,2020-04-01,"      2,978 ","      2,725 ",      253 ,     8.5
13.0,167.0,2020-04-01,"      3,884 ","      3,586 ",      298 ,     7.7
13.0,169.0,2020-04-01,"     12,630 ","     11,610 ","    1,020 ",     8.1
13.0,171.0,2020-04-01,"      7,560 ","      6,766 ",      794 ,    10.5
13.0,173.0,2020-04-01,"      3,497 ","      3,140 ",      357 ,    10.2
13.0,175.0,2020-04-01,"     18,976 ","     16,798 ","    2,178 ",    11.5
13.0,177.0,2020-04-01,"     13,620 ","     12,329 ","    1,291 ",     9.5
13.0,179.0,2020-04-01,"     24,694 ","     22,176 ","    2,518 ",    10.2
13.0,181.0,2020-04-01,"      3,297 ","      3,002 ",      295 ,     8.9
13.0,183.0,2020-04-01,"      7,515 ","      6,950 ",      565 ,     7.5
13.0,185.0,2020-04-01,"     48,009 ","     43,035 ","    4,974 ",    10.4
13.0,187.0,2020-04-01,"     16,217 ","     14,442 ","    1,775 ",    10.9
13.0,189.0,2020-04-01,"      8,500 ","      7,322 ","    1,178 ",    13.9
13.0,191.0,2020-04-01,"      5,192 ","      4,590 ",      602 ,    11.6
13.0,193.0,2020-04-01,"      4,519 ","      4,106 ",      413 ,     9.1
13.0,195.0,2020-04-01,"     12,408 ","     11,066 ","    1,342 ",    10.8
13.0,197.0,2020-04-01,"      2,925 ","      2,697 ",      228 ,     7.8
13.0,199.0,2020-04-01,"      8,682 ","      7,306 ","    1,376 ",    15.8
13.0,201.0,2020-04-01,"      2,632 ","      2,503 ",      129 ,     4.9
13.0,205.0,2020-04-01,"      8,079 ","      7,420 ",      659 ,     8.2
13.0,207.0,2020-04-01,"     12,126 ","     10,997 ","    1,129 ",     9.3
13.0,209.0,2020-04-01,"      3,800 ","      3,474 ",      326 ,     8.6
13.0,211.0,2020-04-01,"      8,728 ","      7,703 ","    1,025 ",    11.7
13.0,213.0,2020-04-01,"     15,701 ","     12,542 ","    3,159 ",    20.1
13.0,215.0,2020-04-01,"     72,629 ","     62,805 ","    9,824 ",    13.5
13.0,217.0,2020-04-01,"     49,108 ","     43,019 ","    6,089 ",    12.4
13.0,219.0,2020-04-01,"     17,936 ","     16,340 ","    1,596 ",     8.9
13.0,221.0,2020-04-01,"      6,420 ","      5,806 ",      614 ,     9.6
13.0,223.0,2020-04-01,"     80,541 ","     71,473 ","    9,068 ",    11.3
13.0,225.0,2020-04-01,"     11,038 ","      9,829 ","    1,209 ",    11.0
13.0,227.0,2020-04-01,"     14,200 ","     12,687 ","    1,513 ",    10.7
13.0,229.0,2020-04-01,"      8,352 ","      7,649 ",      703 ,     8.4
13.0,231.0,2020-04-01,"      8,229 ","      7,396 ",      833 ,    10.1
13.0,233.0,2020-04-01,"     18,059 ","     15,905 ","    2,154 ",    11.9
13.0,235.0,2020-04-01,"      3,644 ","      3,380 ",      264 ,     7.2
13.0,237.0,2020-04-01,"      7,961 ","      7,020 ",      941 ,    11.8
13.0,239.0,2020-04-01,        730 ,        692 ,       38 ,     5.2
13.0,241.0,2020-04-01,"      7,174 ","      6,263 ",      911 ,    12.7
13.0,243.0,2020-04-01,"      2,462 ","      2,292 ",      170 ,     6.9
13.0,245.0,2020-04-01,"     80,791 ","     70,756 ","   10,035 ",    12.4
13.0,247.0,2020-04-01,"     42,184 ","     36,862 ","    5,322 ",    12.6
13.0,249.0,2020-04-01,"      2,141 ","      2,018 ",      123 ,     5.7
13.0,251.0,2020-04-01,"      5,113 ","      4,445 ",      668 ,    13.1
13.0,253.0,2020-04-01,"      2,969 ","      2,764 ",      205 ,     6.9
13.0,255.0,2020-04-01,"     27,057 ","     23,591 ","    3,466 ",    12.8
13.0,257.0,2020-04-01,"     10,918 ","      9,615 ","    1,303 ",    11.9
13.0,259.0,2020-04-01,"      2,463 ","      2,291 ",      172 ,     7.0
13.0,261.0,2020-04-01,"     12,785 ","     11,556 ","    1,229 ",     9.6
13.0,263.0,2020-04-01,"      2,643 ","      2,316 ",      327 ,    12.4
13.0,265.0,2020-04-01,        572 ,        511 ,       61 ,    10.7
13.0,267.0,2020-04-01,"      9,023 ","      8,436 ",      587 ,     6.5
13.0,269.0,2020-04-01,"      2,791 ","      2,493 ",      298 ,    10.7
13.0,271.0,2020-04-01,"      3,650 ","      3,205 ",      445 ,    12.2
13.0,273.0,2020-04-01,"      3,192 ","      2,888 ",      304 ,     9.5
13.0,275.0,2020-04-01,"     16,482 ","     14,784 ","    1,698 ",    10.3
13.0,277.0,2020-04-01,"     19,923 ","     18,174 ","    1,749 ",     8.8
13.0,279.0,2020-04-01,"     12,096 ","     10,633 ","    1,463 ",    12.1
13.0,281.0,2020-04-01,"      3,820 ","      3,275 ",      545 ,    14.3
13.0,283.0,2020-04-01,"      2,621 ","      2,349 ",      272 ,    10.4
13.0,285.0,2020-04-01,"     39,820 ","     33,682 ","    6,138 ",    15.4
13.0,287.0,2020-04-01,"      3,166 ","      2,832 ",      334 ,    10.5
13.0,289.0,2020-04-01,"      2,677 ","      2,390 ",      287 ,    10.7
13.0,291.0,2020-04-01,"     10,302 ","      9,331 ",      971 ,     9.4
13.0,293.0,2020-04-01,"     11,179 ","      9,805 ","    1,374 ",    12.3
13.0,295.0,2020-04-01,"     30,181 ","     26,891 ","    3,290 ",    10.9
13.0,297.0,2020-04-01,"     43,471 ","     38,223 ","    5,248 ",    12.1
13.0,299.0,2020-04-01,"     15,270 ","     13,653 ","    1,617 ",    10.6
13.0,301.0,2020-04-01,"      2,744 ","      2,457 ",      287 ,    10.5
13.0,303.0,2020-04-01,"      6,604 ","      5,997 ",      607 ,     9.2
13.0,305.0,2020-04-01,"     10,974 ","      9,860 ","    1,114 ",    10.2
13.0,307.0,2020-04-01,        968 ,        910 ,       58 ,     6.0
13.0,309.0,2020-04-01,"      1,585 ","      1,429 ",      156 ,     9.8
13.0,311.0,2020-04-01,"     16,740 ","     14,945 ","    1,795 ",    10.7
13.0,313.0,2020-04-01,"     44,568 ","     35,381 ","    9,187 ",    20.6
13.0,315.0,2020-04-01,"      2,604 ","      2,415 ",      189 ,     7.3
13.0,317.0,2020-04-01,"      3,799 ","      3,474 ",      325 ,     8.6
13.0,319.0,2020-04-01,"      3,849 ","      3,579 ",      270 ,     7.0
13.0,321.0,2020-04-01,"      8,165 ","      7,440 ",      725 ,     8.9
15.0,1.0,2020-04-01,"     85,957 ","     65,290 ","   20,667 ",    24.0
15.0,3.0,2020-04-01,"    419,548 ","    335,666 ","   83,882 ",    20.0
15.0,7.0,2020-04-01,"     36,254 ","     23,766 ","   12,488 ",    34.4
15.0,9.0,2020-04-01,"     91,266 ","     59,324 ","   31,942 ",    35.0
16.0,1.0,2020-04-01,"    256,544 ","    225,376 ","   31,168 ",    12.1
16.0,3.0,2020-04-01,"      1,746 ","      1,367 ",      379 ,    21.7
16.0,5.0,2020-04-01,"     41,492 ","     37,405 ","    4,087 ",     9.9
16.0,7.0,2020-04-01,"      2,867 ","      2,625 ",      242 ,     8.4
16.0,9.0,2020-04-01,"      4,202 ","      3,443 ",      759 ,    18.1
16.0,11.0,2020-04-01,"     23,186 ","     21,663 ","    1,523 ",     6.6
16.0,13.0,2020-04-01,"     13,434 ","     10,403 ","    3,031 ",    22.6
16.0,15.0,2020-04-01,"      3,678 ","      3,074 ",      604 ,    16.4
16.0,17.0,2020-04-01,"     20,677 ","     17,015 ","    3,662 ",    17.7
16.0,19.0,2020-04-01,"     58,896 ","     54,067 ","    4,829 ",     8.2
16.0,21.0,2020-04-01,"      5,331 ","      4,686 ",      645 ,    12.1
16.0,23.0,2020-04-01,"      1,416 ","      1,338 ",       78 ,     5.5
16.0,25.0,2020-04-01,        719 ,        624 ,       95 ,    13.2
16.0,27.0,2020-04-01,"    105,312 ","     92,096 ","   13,216 ",    12.5
16.0,29.0,2020-04-01,"      3,927 ","      3,668 ",      259 ,     6.6
16.0,31.0,2020-04-01,"     11,684 ","     10,821 ",      863 ,     7.4
16.0,33.0,2020-04-01,        363 ,        343 ,       20 ,     5.5
16.0,35.0,2020-04-01,"      2,892 ","      2,346 ",      546 ,    18.9
16.0,37.0,2020-04-01,"      1,972 ","      1,768 ",      204 ,    10.3
16.0,39.0,2020-04-01,"     11,242 ","     10,155 ","    1,087 ",     9.7
16.0,41.0,2020-04-01,"      7,160 ","      6,577 ",      583 ,     8.1
16.0,43.0,2020-04-01,"      7,532 ","      6,974 ",      558 ,     7.4
16.0,45.0,2020-04-01,"      8,364 ","      7,370 ",      994 ,    11.9
16.0,47.0,2020-04-01,"      8,032 ","      7,477 ",      555 ,     6.9
16.0,49.0,2020-04-01,"      6,572 ","      5,710 ",      862 ,    13.1
16.0,51.0,2020-04-01,"     14,222 ","     13,325 ",      897 ,     6.3
16.0,53.0,2020-04-01,"     12,144 ","     11,215 ",      929 ,     7.6
16.0,55.0,2020-04-01,"     80,479 ","     66,802 ","   13,677 ",    17.0
16.0,57.0,2020-04-01,"     19,736 ","     17,751 ","    1,985 ",    10.1
16.0,59.0,2020-04-01,"      3,359 ","      2,950 ",      409 ,    12.2
16.0,61.0,2020-04-01,"      1,702 ","      1,444 ",      258 ,    15.2
16.0,63.0,2020-04-01,"      2,709 ","      2,344 ",      365 ,    13.5
16.0,65.0,2020-04-01,"     20,094 ","     19,116 ",      978 ,     4.9
16.0,67.0,2020-04-01,"     10,979 ","     10,186 ",      793 ,     7.2
16.0,69.0,2020-04-01,"     19,597 ","     17,237 ","    2,360 ",    12.0
16.0,71.0,2020-04-01,"      2,307 ","      2,134 ",      173 ,     7.5
16.0,73.0,2020-04-01,"      5,651 ","      5,035 ",      616 ,    10.9
16.0,75.0,2020-04-01,"     11,504 ","     10,406 ","    1,098 ",     9.5
16.0,77.0,2020-04-01,"      3,989 ","      3,743 ",      246 ,     6.2
16.0,79.0,2020-04-01,"      5,206 ","      4,116 ","    1,090 ",    20.9
16.0,81.0,2020-04-01,"      6,487 ","      5,428 ","    1,059 ",    16.3
16.0,83.0,2020-04-01,"     41,435 ","     36,735 ","    4,700 ",    11.3
16.0,85.0,2020-04-01,"      5,791 ","      4,500 ","    1,291 ",    22.3
16.0,87.0,2020-04-01,"      4,495 ","      4,067 ",      428 ,     9.5
17.0,1.0,2020-04-01,"     30,317 ","     26,669 ","    3,648 ",    12.0
17.0,3.0,2020-04-01,"      1,809 ","      1,524 ",      285 ,    15.8
17.0,5.0,2020-04-01,"      6,837 ","      5,970 ",      867 ,    12.7
17.0,7.0,2020-04-01,"     25,010 ","     19,133 ","    5,877 ",    23.5
17.0,9.0,2020-04-01,"      2,571 ","      2,356 ",      215 ,     8.4
17.0,11.0,2020-04-01,"     16,097 ","     13,892 ","    2,205 ",    13.7
17.0,13.0,2020-04-01,"      2,134 ","      1,767 ",      367 ,    17.2
17.0,15.0,2020-04-01,"      7,013 ","      5,847 ","    1,166 ",    16.6
17.0,17.0,2020-04-01,"      5,594 ","      5,009 ",      585 ,    10.5
17.0,19.0,2020-04-01,"    100,205 ","     89,257 ","   10,948 ",    10.9
17.0,21.0,2020-04-01,"     13,148 ","     11,290 ","    1,858 ",    14.1
17.0,23.0,2020-04-01,"      7,235 ","      5,737 ","    1,498 ",    20.7
17.0,25.0,2020-04-01,"      6,250 ","      4,764 ","    1,486 ",    23.8
17.0,27.0,2020-04-01,"     18,375 ","     15,854 ","    2,521 ",    13.7
17.0,29.0,2020-04-01,"     22,484 ","     19,724 ","    2,760 ",    12.3
17.0,31.0,2020-04-01,"  2,555,193 ","  2,089,720 ","  465,473 ",    18.2
17.0,33.0,2020-04-01,"      8,167 ","      6,854 ","    1,313 ",    16.1
17.0,35.0,2020-04-01,"      5,692 ","      5,092 ",      600 ,    10.5
17.0,37.0,2020-04-01,"     48,633 ","     41,287 ","    7,346 ",    15.1
17.0,39.0,2020-04-01,"      6,452 ","      5,717 ",      735 ,    11.4
17.0,41.0,2020-04-01,"      9,449 ","      8,462 ",      987 ,    10.4
17.0,43.0,2020-04-01,"    484,462 ","    412,599 ","   71,863 ",    14.8
17.0,45.0,2020-04-01,"      8,499 ","      7,161 ","    1,338 ",    15.7
17.0,47.0,2020-04-01,"      2,673 ","      2,092 ",      581 ,    21.7
17.0,49.0,2020-04-01,"     18,519 ","     15,920 ","    2,599 ",    14.0
17.0,51.0,2020-04-01,"      9,376 ","      8,086 ","    1,290 ",    13.8
17.0,53.0,2020-04-01,"      5,826 ","      5,141 ",      685 ,    11.8
17.0,55.0,2020-04-01,"     16,744 ","     12,753 ","    3,991 ",    23.8
17.0,57.0,2020-04-01,"     14,013 ","     11,724 ","    2,289 ",    16.3
17.0,59.0,2020-04-01,"      2,139 ","      1,825 ",      314 ,    14.7
17.0,61.0,2020-04-01,"      5,506 ","      4,863 ",      643 ,    11.7
17.0,63.0,2020-04-01,"     24,436 ","     20,292 ","    4,144 ",    17.0
17.0,65.0,2020-04-01,"      4,002 ","      3,301 ",      701 ,    17.5
17.0,67.0,2020-04-01,"      7,886 ","      6,719 ","    1,167 ",    14.8
17.0,69.0,2020-04-01,"      1,248 ","      1,070 ",      178 ,    14.3
17.0,71.0,2020-04-01,"      3,432 ","      2,908 ",      524 ,    15.3
17.0,73.0,2020-04-01,"     22,452 ","     19,028 ","    3,424 ",    15.3
17.0,75.0,2020-04-01,"     13,044 ","     11,615 ","    1,429 ",    11.0
17.0,77.0,2020-04-01,"     25,600 ","     21,953 ","    3,647 ",    14.2
17.0,79.0,2020-04-01,"      4,517 ","      4,043 ",      474 ,    10.5
17.0,81.0,2020-04-01,"     16,729 ","     12,214 ","    4,515 ",    27.0
17.0,83.0,2020-04-01,"      9,989 ","      8,441 ","    1,548 ",    15.5
17.0,85.0,2020-04-01,"      9,935 ","      8,196 ","    1,739 ",    17.5
17.0,87.0,2020-04-01,"      4,149 ","      3,465 ",      684 ,    16.5
17.0,89.0,2020-04-01,"    245,799 ","    204,183 ","   41,616 ",    16.9
17.0,91.0,2020-04-01,"     51,527 ","     43,320 ","    8,207 ",    15.9
17.0,93.0,2020-04-01,"     66,477 ","     55,445 ","   11,032 ",    16.6
17.0,95.0,2020-04-01,"     20,155 ","     17,214 ","    2,941 ",    14.6
17.0,97.0,2020-04-01,"    334,581 ","    285,147 ","   49,434 ",    14.8
17.0,99.0,2020-04-01,"     51,645 ","     42,123 ","    9,522 ",    18.4
17.0,101.0,2020-04-01,"      5,695 ","      4,355 ","    1,340 ",    23.5
17.0,103.0,2020-04-01,"     16,404 ","     14,290 ","    2,114 ",    12.9
17.0,105.0,2020-04-01,"     15,249 ","     13,388 ","    1,861 ",    12.2
17.0,107.0,2020-04-01,"     11,658 ","     10,306 ","    1,352 ",    11.6
17.0,109.0,2020-04-01,"     12,460 ","     11,011 ","    1,449 ",    11.6
17.0,111.0,2020-04-01,"    160,508 ","    133,818 ","   26,690 ",    16.6
17.0,113.0,2020-04-01,"     78,832 ","     68,620 ","   10,212 ",    13.0
17.0,115.0,2020-04-01,"     41,659 ","     34,931 ","    6,728 ",    16.2
17.0,117.0,2020-04-01,"     20,490 ","     17,635 ","    2,855 ",    13.9
17.0,119.0,2020-04-01,"    122,259 ","    104,073 ","   18,186 ",    14.9
17.0,121.0,2020-04-01,"     17,392 ","     13,469 ","    3,923 ",    22.6
17.0,123.0,2020-04-01,"      4,440 ","      3,781 ",      659 ,    14.8
17.0,125.0,2020-04-01,"      5,753 ","      4,974 ",      779 ,    13.5
17.0,127.0,2020-04-01,"      5,398 ","      4,278 ","    1,120 ",    20.7
17.0,129.0,2020-04-01,"      5,728 ","      5,020 ",      708 ,    12.4
17.0,131.0,2020-04-01,"      7,247 ","      6,117 ","    1,130 ",    15.6
17.0,133.0,2020-04-01,"     16,790 ","     14,670 ","    2,120 ",    12.6
17.0,135.0,2020-04-01,"     11,148 ","      9,342 ","    1,806 ",    16.2
17.0,137.0,2020-04-01,"     15,160 ","     13,471 ","    1,689 ",    11.1
17.0,139.0,2020-04-01,"      6,800 ","      6,249 ",      551 ,     8.1
17.0,141.0,2020-04-01,"     23,073 ","     19,572 ","    3,501 ",    15.2
17.0,143.0,2020-04-01,"     75,051 ","     60,503 ","   14,548 ",    19.4
17.0,145.0,2020-04-01,"      8,580 ","      6,738 ","    1,842 ",    21.5
17.0,147.0,2020-04-01,"      7,749 ","      6,980 ",      769 ,     9.9
17.0,149.0,2020-04-01,"      6,440 ","      5,715 ",      725 ,    11.3
17.0,151.0,2020-04-01,"      1,595 ","      1,363 ",      232 ,    14.5
17.0,153.0,2020-04-01,"      1,773 ","      1,432 ",      341 ,    19.2
17.0,155.0,2020-04-01,"      2,923 ","      2,436 ",      487 ,    16.7
17.0,157.0,2020-04-01,"     13,567 ","     11,383 ","    2,184 ",    16.1
17.0,159.0,2020-04-01,"      7,086 ","      5,996 ","    1,090 ",    15.4
17.0,161.0,2020-04-01,"     66,222 ","     54,626 ","   11,596 ",    17.5
17.0,163.0,2020-04-01,"    116,406 ","     97,700 ","   18,706 ",    16.1
17.0,165.0,2020-04-01,"      9,496 ","      7,763 ","    1,733 ",    18.2
17.0,167.0,2020-04-01,"     91,362 ","     78,251 ","   13,111 ",    14.4
17.0,169.0,2020-04-01,"      3,060 ","      2,707 ",      353 ,    11.5
17.0,171.0,2020-04-01,"      2,312 ","      2,064 ",      248 ,    10.7
17.0,173.0,2020-04-01,"      9,771 ","      8,649 ","    1,122 ",    11.5
17.0,175.0,2020-04-01,"      2,058 ","      1,769 ",      289 ,    14.0
17.0,177.0,2020-04-01,"     20,044 ","     17,448 ","    2,596 ",    13.0
17.0,179.0,2020-04-01,"     55,396 ","     45,683 ","    9,713 ",    17.5
17.0,181.0,2020-04-01,"      7,015 ","      6,032 ",      983 ,    14.0
17.0,183.0,2020-04-01,"     30,851 ","     25,559 ","    5,292 ",    17.2
17.0,185.0,2020-04-01,"      6,324 ","      4,838 ","    1,486 ",    23.5
17.0,187.0,2020-04-01,"      7,736 ","      6,949 ",      787 ,    10.2
17.0,189.0,2020-04-01,"      8,426 ","      6,948 ","    1,478 ",    17.5
17.0,191.0,2020-04-01,"      7,034 ","      5,672 ","    1,362 ",    19.4
17.0,193.0,2020-04-01,"      6,346 ","      5,239 ","    1,107 ",    17.4
17.0,195.0,2020-04-01,"     26,834 ","     22,553 ","    4,281 ",    16.0
17.0,197.0,2020-04-01,"    348,416 ","    287,283 ","   61,133 ",    17.5
17.0,199.0,2020-04-01,"     31,105 ","     25,051 ","    6,054 ",    19.5
17.0,201.0,2020-04-01,"    131,121 ","    101,959 ","   29,162 ",    22.2
17.0,203.0,2020-04-01,"     15,470 ","     13,504 ","    1,966 ",    12.7
18.0,1.0,2020-04-01,"     17,017 ","     13,490 ","    3,527 ",    20.7
18.0,3.0,2020-04-01,"    184,639 ","    147,684 ","   36,955 ",    20.0
18.0,5.0,2020-04-01,"     41,928 ","     34,228 ","    7,700 ",    18.4
18.0,7.0,2020-04-01,"      4,091 ","      3,642 ",      449 ,    11.0
18.0,9.0,2020-04-01,"      4,945 ","      3,829 ","    1,116 ",    22.6
18.0,11.0,2020-04-01,"     32,273 ","     29,335 ","    2,938 ",     9.1
18.0,13.0,2020-04-01,"      7,382 ","      6,185 ","    1,197 ",    16.2
18.0,15.0,2020-04-01,"      9,693 ","      8,241 ","    1,452 ",    15.0
18.0,17.0,2020-04-01,"     16,932 ","     13,927 ","    3,005 ",    17.7
18.0,19.0,2020-04-01,"     57,010 ","     46,756 ","   10,254 ",    18.0
18.0,21.0,2020-04-01,"     11,101 ","      9,540 ","    1,561 ",    14.1
18.0,23.0,2020-04-01,"     15,955 ","     13,783 ","    2,172 ",    13.6
18.0,25.0,2020-04-01,"      4,464 ","      3,732 ",      732 ,    16.4
18.0,27.0,2020-04-01,"     14,641 ","     13,412 ","    1,229 ",     8.4
18.0,29.0,2020-04-01,"     24,345 ","     19,888 ","    4,457 ",    18.3
18.0,31.0,2020-04-01,"     16,127 ","     12,166 ","    3,961 ",    24.6
18.0,33.0,2020-04-01,"     23,041 ","     18,034 ","    5,007 ",    21.7
18.0,35.0,2020-04-01,"     52,984 ","     44,237 ","    8,747 ",    16.5
18.0,37.0,2020-04-01,"     20,623 ","     18,431 ","    2,192 ",    10.6
18.0,39.0,2020-04-01,"    114,147 ","     80,708 ","   33,439 ",    29.3
18.0,41.0,2020-04-01,"      8,821 ","      6,570 ","    2,251 ",    25.5
18.0,43.0,2020-04-01,"     37,778 ","     31,619 ","    6,159 ",    16.3
18.0,45.0,2020-04-01,"      7,728 ","      6,282 ","    1,446 ",    18.7
18.0,47.0,2020-04-01,"     10,905 ","      8,907 ","    1,998 ",    18.3
18.0,49.0,2020-04-01,"      9,169 ","      7,565 ","    1,604 ",    17.5
18.0,51.0,2020-04-01,"     19,867 ","     16,092 ","    3,775 ",    19.0
18.0,53.0,2020-04-01,"     29,986 ","     25,386 ","    4,600 ",    15.3
18.0,55.0,2020-04-01,"     12,440 ","     10,845 ","    1,595 ",    12.8
18.0,57.0,2020-04-01,"    166,160 ","    149,233 ","   16,927 ",    10.2
18.0,59.0,2020-04-01,"     37,894 ","     32,517 ","    5,377 ",    14.2
18.0,61.0,2020-04-01,"     18,462 ","     15,394 ","    3,068 ",    16.6
18.0,63.0,2020-04-01,"     81,859 ","     73,002 ","    8,857 ",    10.8
